LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
112839,127737,False,38.47944806,-122.7444119,392.0,549.0,62.0,864,157.0,330.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
22189,48611,False,38.47908655,-122.7443434,458.0,720.0,87.0,859,262.0,371.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
22189,91964,True,38.47908511,-122.7438254,436.0,673.0,84.0,817,237.0,352.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
176719,311333,False,38.47908536,-122.7434757,372.0,561.0,30.0,775,189.0,342.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
183467,275203,False,38.47890638,-122.7434747,960.0,1255.0,97.0,776,295.0,863.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
196329,303772,True,38.47874286,-122.7434936,474.0,911.0,42.0,786,437.0,432.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
22189,26472,True,38.47858192,-122.743528,1185.0,1389.0,62.0,795,204.0,1123.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
109466,169071,True,38.47842412,-122.7435807,720.0,1147.0,132.0,800,427.0,588.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
22183,25961,False,38.47703551,-122.7467645,251.0,407.0,39.0,1010,156.0,212.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
133478,218780,False,38.47707841,-122.7460882,312.0,563.0,51.0,989,251.0,261.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
69900,125097,False,38.47707923,-122.7458712,460.0,764.0,55.0,980,304.0,405.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
185732,324852,False,38.47716341,-122.7452219,359.0,619.0,44.0,945,260.0,315.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
320000,480000,False,38.47722102,-122.7450135,402.0,584.0,42.0,927,182.0,360.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
68897,161136,True,38.47729259,-122.744812,362.0,713.0,28.0,908,351.0,334.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
169875,266141,False,38.4773812,-122.7446173,360.0,710.0,153.0,895,350.0,207.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
199723,401920,False,38.47747969,-122.7444313,372.0,735.0,122.0,880,363.0,250.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
269280,403920,False,38.47716341,-122.7440856,767.0,1046.0,393.0,852,279.0,374.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
157676,401920,False,38.47706266,-122.7442581,200.0,811.0,49.0,857,611.0,151.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
68327,97611,True,38.47697375,-122.7444451,310.0,439.0,63.0,880,129.0,247.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
207791,358063,False,38.47689116,-122.7446423,435.0,815.0,22.0,897,380.0,413.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
88407,151525,True,38.47682119,-122.7448418,602.0,902.0,50.0,911,300.0,552.0,1,0.9903444249854058,1960,Post1940,RES1,3,False,1700,Average,217498.0
180000,41433,False,38.47676323,-122.745043,1347.0,1644.0,336.0,929,297.0,1011.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
22189,60084,False,38.47671909,-122.7452464,416.0,720.0,103.0,945,304.0,313.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
171787,257683,False,38.47668019,-122.7454829,327.0,587.0,83.0,959,260.0,244.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
231877,427684,False,38.47640706,-122.7454819,347.0,605.0,21.0,959,258.0,326.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
110789,142776,True,38.47643979,-122.7452438,763.0,1045.0,111.0,945,282.0,652.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
103403,248709,True,38.47648129,-122.7450249,429.0,759.0,142.0,928,330.0,287.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
34515,126924,True,38.47653738,-122.7448082,391.0,726.0,135.0,908,335.0,256.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Custom,218885.625
252488,381309,False,38.47660321,-122.7445962,433.0,765.0,59.0,894,332.0,374.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
205253,307881,False,38.47668052,-122.7443934,346.0,601.0,57.0,878,255.0,289.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
11058,24821,True,38.47686284,-122.7440082,492.0,871.0,199.0,839,379.0,293.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
194225,291623,True,38.47697131,-122.7438278,364.0,465.0,364.0,823,101.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
117574,117574,True,38.47656064,-122.7437292,379.0,665.0,52.0,812,286.0,327.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
218727,328093,False,38.47633939,-122.7441358,327.0,574.0,75.0,854,247.0,252.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
120723,208145,False,38.47605659,-122.7447471,409.0,786.0,100.0,907,377.0,309.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
121630,256738,True,38.47603257,-122.7449946,486.0,758.0,114.0,926,272.0,372.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
188563,283130,False,38.47601607,-122.7452306,329.0,569.0,62.0,945,240.0,267.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
260070,390107,True,38.4759991,-122.7454807,249.0,532.0,47.0,959,283.0,202.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
151900,248752,False,38.47611169,-122.7440249,529.0,833.0,102.0,847,304.0,427.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
22189,118449,True,38.47609311,-122.743755,253.0,484.0,104.0,813,231.0,149.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
219300,433500,False,38.47610972,-122.7459544,215.0,868.0,20.0,982,653.0,195.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
94684,179311,True,38.47627647,-122.7459565,383.0,680.0,81.0,982,297.0,302.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
252282,378424,False,38.47643784,-122.745959,286.0,599.0,29.0,982,313.0,257.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
21764,68994,False,38.47666054,-122.7459174,301.0,504.0,52.0,981,203.0,249.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
122520,142941,False,38.47666041,-122.7461511,303.0,512.0,53.0,990,209.0,250.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
276191,414288,True,38.47665952,-122.7463668,671.0,791.0,226.0,997,120.0,445.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
94056,122275,True,38.47665863,-122.746584,188.0,335.0,24.0,1006,147.0,164.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
133478,246330,False,38.47709074,-122.7456486,325.0,584.0,57.0,970,259.0,268.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
157676,401920,False,38.47711891,-122.7454323,194.0,847.0,29.0,957,653.0,165.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
81989,157365,True,38.47596579,-122.7443582,195.0,421.0,13.0,870,226.0,182.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
252496,517303,True,38.47597301,-122.7467736,379.0,738.0,54.0,1010,359.0,325.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
226504,340323,True,38.4759407,-122.7464537,343.0,612.0,96.0,999,269.0,247.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
150123,388968,True,38.47601711,-122.7462789,396.0,640.0,58.0,993,244.0,338.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
212992,291026,False,38.47620123,-122.7462466,607.0,1056.0,181.0,992,449.0,426.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
174166,432349,True,38.47638004,-122.7462989,855.0,1109.0,64.0,993,254.0,791.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
216602,499825,True,38.47639144,-122.7468019,842.0,988.0,226.0,1010,146.0,616.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
104254,157192,False,38.47995918,-122.7450124,486.0,773.0,55.0,898,287.0,431.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
112105,178472,True,38.4799598,-122.7445781,277.0,483.0,31.0,864,206.0,246.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
136472,322748,True,38.47996011,-122.7443625,361.0,742.0,54.0,843,381.0,307.0,1,0.9903444249854058,1940,Post1940,RES1,2,True,1275,Average,163215.9375
121342,210308,False,38.4799604,-122.7441456,420.0,847.0,51.0,825,427.0,369.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
104254,157192,True,38.47996102,-122.7437121,344.0,639.0,44.0,782,295.0,300.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
180864,146838,False,38.47996131,-122.7434968,-1.0,-1.0,446.0,762,428.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
74115,110707,False,38.47996162,-122.7432807,436.0,723.0,55.0,730,287.0,381.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
157677,236225,False,38.47996194,-122.743063,365.0,562.0,36.0,705,197.0,329.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
192996,432838,False,38.47996222,-122.7428493,377.0,680.0,85.0,681,303.0,292.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
190263,285280,True,38.47996352,-122.7424074,637.0,871.0,193.0,629,234.0,444.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
22619,136791,True,38.48169378,-122.7419785,450.0,794.0,173.0,543,344.0,277.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
133295,181035,True,38.4818142,-122.74231,335.0,930.0,92.0,584,595.0,243.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
106090,148539,True,38.48196524,-122.7421619,367.0,569.0,84.0,564,202.0,283.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
116037,230917,False,38.48222491,-122.7421768,316.0,569.0,36.0,560,253.0,280.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
112839,141428,True,38.48230961,-122.7423949,181.0,302.0,40.0,576,121.0,141.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
169875,338030,False,38.48227277,-122.7426722,287.0,512.0,77.0,611,225.0,210.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
160815,372622,False,38.48230456,-122.7432207,189.0,351.0,48.0,658,162.0,141.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
76554,103353,False,38.48228618,-122.7435284,335.0,541.0,64.0,696,206.0,271.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
216539,324810,True,38.48227858,-122.7437758,708.0,862.0,49.0,713,154.0,659.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
173795,137584,True,38.48227514,-122.7439928,947.0,1178.0,112.0,735,231.0,835.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
104254,152375,False,38.48227493,-122.7444402,613.0,836.0,121.0,773,223.0,492.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
167466,382635,False,38.4822744,-122.7446604,498.0,619.0,417.0,791,121.0,81.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
72722,111010,False,38.48227494,-122.7448809,463.0,619.0,25.0,811,156.0,438.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
112839,112839,True,38.48186335,-122.7445911,563.0,888.0,55.0,803,325.0,508.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
267946,499824,False,38.48186352,-122.7443746,350.0,633.0,160.0,787,283.0,190.0,1,0.9903444249854058,1940,Post1940,RES1,2,True,1275,Average,163215.9375
90173,81230,True,38.48186424,-122.7441543,1043.0,1245.0,176.0,764,202.0,867.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
23461,131895,True,38.481865,-122.7439384,717.0,940.0,121.0,744,223.0,596.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
186495,435172,True,38.48187477,-122.7437235,233.0,439.0,35.0,724,206.0,198.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
187562,434644,True,38.48188932,-122.7435072,357.0,598.0,95.0,710,241.0,262.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
120723,229379,True,38.48195521,-122.7430023,282.0,487.0,47.0,647,205.0,235.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
198034,282698,True,38.48175023,-122.7428823,360.0,710.0,93.0,640,350.0,267.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
173795,201315,False,38.48160323,-122.7427398,552.0,807.0,95.0,629,255.0,457.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
23954,53381,True,38.48144481,-122.7426291,235.0,437.0,37.0,626,202.0,198.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
265200,211650,False,38.48127371,-122.7425503,-1.0,-1.0,195.0,623,394.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
94684,223036,False,38.48036801,-122.7424063,768.0,1114.0,26.0,614,346.0,742.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
150123,293432,True,38.48036703,-122.7426521,323.0,581.0,21.0,648,258.0,302.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
123435,127390,False,38.48036708,-122.7428952,378.0,702.0,158.0,667,324.0,220.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
193573,310881,False,38.48036758,-122.7431377,330.0,588.0,31.0,698,258.0,299.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
108653,310060,False,38.48075458,-122.7430205,617.0,983.0,47.0,678,366.0,570.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
50205,130783,True,38.48092163,-122.7430202,460.0,742.0,64.0,672,282.0,396.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
242182,452407,False,38.48109769,-122.743025,177.0,933.0,14.0,670,756.0,163.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
138686,180297,False,38.48126816,-122.7429903,869.0,1135.0,265.0,663,266.0,604.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
31991,78963,True,38.48145912,-122.743014,407.0,766.0,69.0,663,359.0,338.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
145611,279097,False,38.48161986,-122.7432069,410.0,570.0,79.0,676,160.0,331.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
247544,388193,False,38.48161596,-122.7435206,533.0,759.0,224.0,714,226.0,309.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
242182,456025,False,38.4814912,-122.7437391,433.0,611.0,125.0,739,178.0,308.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
31991,116643,True,38.48125013,-122.7436808,393.0,687.0,52.0,741,294.0,341.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
261120,391680,True,38.48108895,-122.7436527,401.0,619.0,92.0,741,218.0,309.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
31991,87496,True,38.4809217,-122.743653,394.0,681.0,51.0,744,287.0,343.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
80383,99528,True,38.4807538,-122.7436529,-1.0,-1.0,61.0,751,255.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
23461,93900,True,38.48058671,-122.7436533,388.0,681.0,53.0,758,293.0,335.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
94684,171620,False,38.48036734,-122.743549,630.0,1050.0,267.0,750,420.0,363.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
169415,254124,False,38.48036467,-122.7437758,733.0,986.0,83.0,768,253.0,650.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
265200,397800,False,38.48032261,-122.7441013,296.0,654.0,21.0,807,358.0,275.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
27301,126289,True,38.48051222,-122.7440389,482.0,743.0,95.0,802,261.0,387.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
117394,187845,True,38.48072829,-122.7440692,371.0,715.0,55.0,798,344.0,316.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
202323,301845,True,38.48078095,-122.7446491,377.0,863.0,68.0,841,486.0,309.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
252488,474060,True,38.48063716,-122.744837,482.0,685.0,23.0,859,203.0,459.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
173845,291087,True,38.48035472,-122.7446618,637.0,996.0,110.0,851,359.0,527.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
158971,266285,False,38.48036304,-122.7449482,284.0,861.0,48.0,875,577.0,236.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
136474,245661,True,38.47734992,-122.7463151,413.0,631.0,106.0,994,218.0,307.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
130017,138687,True,38.47735383,-122.7460899,269.0,485.0,36.0,989,216.0,233.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
96084,148938,True,38.4773528,-122.745876,334.0,602.0,71.0,980,268.0,263.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
118704,170654,True,38.47736435,-122.7456571,332.0,720.0,130.0,970,388.0,202.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
187562,469116,True,38.47740012,-122.745438,615.0,1120.0,85.0,957,505.0,530.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
171407,399956,True,38.47744729,-122.745225,322.0,584.0,76.0,945,262.0,246.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
156188,301625,False,38.47751595,-122.7450204,1458.0,1660.0,37.0,928,202.0,1421.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
162828,386462,False,38.47759852,-122.7448235,211.0,983.0,46.0,910,772.0,165.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
274256,425818,False,38.47770076,-122.7446345,400.0,811.0,144.0,897,411.0,256.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
151755,256197,False,38.47781956,-122.7444563,704.0,1071.0,186.0,883,367.0,518.0,1,0.9903444249854058,1960,Post1940,RES1,3,False,1700,Average,217498.0
65672,124607,True,38.47795213,-122.7443075,288.0,569.0,48.0,859,281.0,240.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
112438,273279,True,38.47809067,-122.7441748,440.0,639.0,49.0,855,199.0,391.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
157747,349008,True,38.47823933,-122.7440591,-1.0,-1.0,42.0,850,146.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
24481,146218,False,38.47840048,-122.7439651,-1.0,-1.0,69.0,834,358.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
109466,301913,True,38.47856577,-122.7438968,730.0,1023.0,98.0,830,293.0,632.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
143884,215832,False,38.47890518,-122.7438253,546.0,790.0,99.0,818,244.0,447.0,1,0.9903444249854058,1940,Post1940,RES1,2,True,1275,Custom,218885.625
78081,95662,False,38.47890326,-122.7443383,443.0,848.0,105.0,856,405.0,338.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
82301,103353,False,38.47873583,-122.7444466,462.0,815.0,54.0,876,353.0,408.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
94684,286727,False,38.47837991,-122.7445463,264.0,406.0,67.0,889,142.0,197.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
165560,407073,False,38.47822893,-122.7446772,215.0,833.0,48.0,900,618.0,167.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
197948,296376,False,38.47809555,-122.7448352,369.0,553.0,75.0,910,184.0,294.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
